locationName,color,locUUID,rainfall,recharge.total.poor_quality,recharge.total.total,recharge.total.non_command,recharge.total.command,loss,draft.total.total,draft.total.non_command,currAvailabilityForAllPurposes,stage,category.total,category.non_command,area.total.commandArea,area.total.nonCommandArea,area.total.poorQualityArea,area.total.hillyArea,area.total.forestArea,area.total.totalArea,area.total.pavedArea,area.total.unpavedArea,locationUUID,rechargeData.total.poor_quality,rechargeData.total.total,rechargeData.total.non_command,rechargeData.total.command,draftData.total.total,draftData.total.non_command,currentAvailabilityForAllPurposes,stageOfExtraction,category.poor_quality,category.command,draft.total.command,draftData.total.command,draft.total.poor_quality,draftData.total.poor_quality
Gheladh,,848e3439-beff-4b37-82d5-cbaedef98ef4,1392.7,0.0,6264.69,1123.87,5140.82,,1838.1399999999999,514.8,,,safe,safe,6004.0,3173.0,0.0,0.0,0.0,9177.0,0.0,0.0,848e3439-beff-4b37-82d5-cbaedef98ef4,0.0,6264.69,1123.87,5140.82,1838.1399999999999,514.8,,,,safe,1323.3400000000001,1323.3400000000001,,
Rohtas,,279f428e-1ad5-4530-85ed-6b7c5d2883f8,949.1,0.0,6606.69,6547.89,58.8,,704.52,704.52,,,safe,safe,0.0,29420.0,0.0,0.0,0.0,32085.0,0.0,0.0,279f428e-1ad5-4530-85ed-6b7c5d2883f8,0.0,6606.69,6547.89,58.8,704.52,704.52,,,,,,,,
RAGHUNATHPUR,,c320dcd0-606f-4865-bd62-193cd76805c4,1135.4,0.0,7179.58,3117.84,4061.74,,3581.91,2161.64,,,safe,semi_critical,4543.26,11045.74,0.0,0.0,0.0,15589.0,0.0,0.0,c320dcd0-606f-4865-bd62-193cd76805c4,0.0,7179.58,3117.84,4061.74,3581.91,2161.64,,,,safe,1420.27,1420.27,,
Fatuha,,153d2f2f-2134-44b3-88fd-2ea8ab365d23,1074.8,0.0,3985.13,3871.97,113.16,,2582.66,2582.66,,,semi_critical,semi_critical,0.0,12636.0,0.0,0.0,0.0,12636.0,0.0,0.0,153d2f2f-2134-44b3-88fd-2ea8ab365d23,0.0,3985.13,3871.97,113.16,2582.66,2582.66,,,,,,,,
UCHKAGAON,,d9511b23-336d-4f17-84d4-2282306a8b34,1135.5,0.0,5280.51,2740.38,2540.13,,3331.9,2163.95,,,safe,semi_critical,2041.0,9287.0,0.0,0.0,0.0,11328.0,0.0,0.0,d9511b23-336d-4f17-84d4-2282306a8b34,0.0,5280.51,2740.38,2540.13,3331.9,2163.95,,,,safe,1167.95,1167.95,,
MARAUNA,,01b83a21-33ed-4917-9aa8-9e05157a1890,1273.8,0.0,3992.6099999999997,3942.7599999999998,49.849999999999994,,1512.31,1512.31,,,safe,safe,0.0,16657.0,0.0,0.0,0.0,16657.0,0.0,0.0,01b83a21-33ed-4917-9aa8-9e05157a1890,0.0,3992.6099999999997,3942.7599999999998,49.849999999999994,1512.31,1512.31,,,,,,,,
KAKO,,5995abe1-d865-4347-9eca-7e58dc559353,936.6,0.0,5165.110000000001,3926.35,1238.76,,4541.78,3790.0,,,critical,over_exploited,1005.0,12248.0,0.0,0.0,0.0,13253.0,0.0,0.0,5995abe1-d865-4347-9eca-7e58dc559353,0.0,5165.110000000001,3926.35,1238.76,4541.78,3790.0,,,,safe,751.78,751.78,,
NAUHATTA,,b8764bd4-c1ff-4dbf-aab5-462ff5229c11,949.1,0.0,8914.73,8763.71,151.01999999999998,,882.76,882.76,,,safe,safe,0.0,36243.0,0.0,0.0,0.0,39493.0,0.0,0.0,b8764bd4-c1ff-4dbf-aab5-462ff5229c11,0.0,8914.73,8763.71,151.01999999999998,882.76,882.76,,,,,,,,
HASANPUR,,d189f047-0c2d-435f-8017-2aff1bb0d0e4,1192.3,0.0,4627.43,4533.7699999999995,93.66,,1679.8600000000001,1679.8600000000001,,,safe,safe,0.0,15306.0,0.0,0.0,0.0,15306.0,0.0,0.0,d189f047-0c2d-435f-8017-2aff1bb0d0e4,0.0,4627.43,4533.7699999999995,93.66,1679.8600000000001,1679.8600000000001,,,,,,,,
MARWAN,,d3479b8f-10e5-4cbe-8692-594267fdbaea,1154.5,0.0,6007.65,2523.69,3483.96,,2865.95,1507.55,,,safe,safe,3887.6,7626.4,0.0,0.0,0.0,11514.0,0.0,0.0,d3479b8f-10e5-4cbe-8692-594267fdbaea,0.0,6007.65,2523.69,3483.96,2865.95,1507.55,,,,safe,1358.4,1358.4,,
PATORI,,e2e1cc41-25c8-4ce7-87a5-fcf8b4221670,1192.3,0.0,3584.54,3522.0899999999997,62.45,,2241.41,2241.41,,,safe,semi_critical,0.0,10730.0,0.0,0.0,0.0,10730.0,0.0,0.0,e2e1cc41-25c8-4ce7-87a5-fcf8b4221670,0.0,3584.54,3522.0899999999997,62.45,2241.41,2241.41,,,,,,,,
NUAON,,f3aa042e-b15c-423e-a164-7926e4466680,1126.3,0.0,7610.299999999999,2271.89,5338.41,,2766.46,885.03,,,safe,safe,11899.0,7001.0,0.0,0.0,0.0,18900.0,0.0,0.0,f3aa042e-b15c-423e-a164-7926e4466680,0.0,7610.299999999999,2271.89,5338.41,2766.46,885.03,,,,safe,1881.43,1881.43,,
SIKTI,,4dbefee7-9b14-44b1-b7cf-583d103a03f0,1632.2,0.0,7029.53,6952.02,77.51,,2335.31,2335.31,,,safe,safe,0.0,19132.0,0.0,0.0,0.0,19132.0,0.0,0.0,4dbefee7-9b14-44b1-b7cf-583d103a03f0,0.0,7029.53,6952.02,77.51,2335.31,2335.31,,,,,,,,
JOKIHAT,,b3730298-100e-4e7b-bfe8-e1f9efc2c7a0,1632.2,0.0,11285.16,6546.76,4738.4,,3569.38,1790.33,,,safe,safe,6223.0,21011.0,0.0,0.0,0.0,27234.0,0.0,0.0,b3730298-100e-4e7b-bfe8-e1f9efc2c7a0,0.0,11285.16,6546.76,4738.4,3569.38,1790.33,,,,safe,1779.05,1779.05,,
SINGHWARA,,932a173b-5189-49e8-a43d-c444d44e929b,1123.6,0.0,5131.44,5006.55,124.88999999999999,,2691.8100000000004,2691.8100000000004,,,safe,safe,0.0,17038.0,0.0,0.0,0.0,17038.0,0.0,0.0,932a173b-5189-49e8-a43d-c444d44e929b,0.0,5131.44,5006.55,124.88999999999999,2691.8100000000004,2691.8100000000004,,,,,,,,
GOH,,bd7c05bb-0c02-4f4e-b9d2-8b999f2bf7e8,974.9,0.0,14307.39,4078.3599999999997,10229.03,,4392.030000000001,1794.09,,,safe,safe,14949.0,15336.0,0.0,0.0,0.0,30285.0,0.0,0.0,bd7c05bb-0c02-4f4e-b9d2-8b999f2bf7e8,0.0,14307.39,4078.3599999999997,10229.03,4392.030000000001,1794.09,,,,safe,2597.94,2597.94,,
SHEOHAR,,9fed1d10-b298-453d-b06f-168ccc506547,1293.1000000000001,0.0,3709.47,2329.6800000000003,1379.79,,1997.5300000000002,995.02,,,safe,safe,2579.0,6703.0,0.0,0.0,0.0,9282.0,0.0,0.0,9fed1d10-b298-453d-b06f-168ccc506547,0.0,3709.47,2329.6800000000003,1379.79,1997.5300000000002,995.02,,,,semi_critical,1002.51,1002.51,,
BASANTPUR,,b5f12f9c-38e1-49f1-842a-725f0864e5f8,1273.8,0.0,10801.34,5584.46,5216.88,,4682.28,3382.41,,,safe,safe,3354.9,21798.1,0.0,0.0,0.0,25153.0,0.0,0.0,b5f12f9c-38e1-49f1-842a-725f0864e5f8,0.0,10801.34,5584.46,5216.88,4682.28,3382.41,,,,safe,1299.87,1299.87,,
PUPRI,,2a23261a-9441-4ca8-8d02-9ba797d53945,1293.1000000000001,0.0,3323.76,3116.96,206.79999999999998,,1631.53,1631.53,,,safe,safe,0.0,9309.0,0.0,0.0,0.0,9309.0,0.0,0.0,2a23261a-9441-4ca8-8d02-9ba797d53945,0.0,3323.76,3116.96,206.79999999999998,1631.53,1631.53,,,,,,,,
Kateya,,e2f67dd7-0c2d-4beb-95dc-25cb3c3d6775,1135.5,0.0,8454.14,439.27,8014.869999999999,,2710.94,236.81,,,safe,safe,11269.0,1345.0,0.0,0.0,0.0,12614.0,0.0,0.0,e2f67dd7-0c2d-4beb-95dc-25cb3c3d6775,0.0,8454.14,439.27,8014.869999999999,2710.94,236.81,,,,safe,2474.13,2474.13,,
Sheikhpura,,eb40231d-b82f-4f6d-bdc3-b917566fbc71,1008.4000000000001,0.0,4391.71,4211.62,180.09,,2380.37,2380.37,,,safe,safe,0.0,15968.0,0.0,0.0,0.0,18518.0,0.0,0.0,eb40231d-b82f-4f6d-bdc3-b917566fbc71,0.0,4391.71,4211.62,180.09,2380.37,2380.37,,,,,,,,
Mushahari,,1a1b80f4-7312-4d0b-8216-17ffa52a4a47,1154.5000000000002,0.0,5126.62,3412.68,1713.94,,4496.0,4496.0,,,critical,over_exploited,2000.0,9997.0,0.0,0.0,0.0,11997.0,0.0,0.0,1a1b80f4-7312-4d0b-8216-17ffa52a4a47,0.0,5126.62,3412.68,1713.94,4496.0,4496.0,,,,safe,0.0,0.0,,
DIGHWARA,,99e7d86c-4892-4f60-829d-979a76d6f5c9,1123.8,0.0,2523.96,2443.51,80.45,,1565.76,1565.76,,,safe,semi_critical,0.0,8891.0,0.0,0.0,0.0,8891.0,0.0,0.0,99e7d86c-4892-4f60-829d-979a76d6f5c9,0.0,2523.96,2443.51,80.45,1565.76,1565.76,,,,,,,,
BHAGWANPUR,,66688eb4-af26-4437-9682-0f9cca366d74,1135.3999999999999,0.0,6753.7,3699.79,3053.91,,4189.17,2675.96,,,safe,semi_critical,3380.59,11562.41,0.0,0.0,0.0,14943.0,0.0,0.0,66688eb4-af26-4437-9682-0f9cca366d74,0.0,6753.7,3699.79,3053.91,4189.17,2675.96,,,,safe,1513.21,1513.21,,
Bochahan,,a3b704d6-5e14-42fc-990c-b9095c7f4f81,1154.5000000000002,0.0,5766.87,4842.2699999999995,924.5999999999999,,4237.5599999999995,3894.9700000000003,,,semi_critical,semi_critical,1636.5,14499.5,0.0,0.0,0.0,16136.0,0.0,0.0,a3b704d6-5e14-42fc-990c-b9095c7f4f81,0.0,5766.87,4842.2699999999995,924.5999999999999,4237.5599999999995,3894.9700000000003,,,,safe,342.59000000000003,342.59000000000003,,
BIKRAM,,e3f933fb-b8af-42c6-927d-66d5710dd3c5,1074.8,0.0,7876.94,2854.17,5022.77,,3173.74,1476.0,,,safe,safe,5662.0,9153.0,0.0,0.0,0.0,14815.0,0.0,0.0,e3f933fb-b8af-42c6-927d-66d5710dd3c5,0.0,7876.94,2854.17,5022.77,3173.74,1476.0,,,,safe,1697.7399999999998,1697.7399999999998,,
TANKUPPA,,53337b96-4cac-4dd2-96af-2c63b790bd10,1003.9000000000002,0.0,3921.1800000000003,3569.2999999999997,351.88,,1328.73,1296.9499999999998,,,safe,safe,552.3,14462.7,0.0,0.0,0.0,15015.0,0.0,0.0,53337b96-4cac-4dd2-96af-2c63b790bd10,0.0,3921.1800000000003,3569.2999999999997,351.88,1328.73,1296.9499999999998,,,,safe,31.78,31.78,,
Rajoun,,91b73879-c2e8-432c-8008-f72fc5a8537b,974.9,0.0,5883.43,3129.1000000000004,2754.33,,3687.71,2020.38,,,safe,safe,6360.0,13391.0,0.0,0.0,0.0,19751.0,0.0,0.0,91b73879-c2e8-432c-8008-f72fc5a8537b,0.0,5883.43,3129.1000000000004,2754.33,3687.71,2020.38,,,,safe,1667.33,1667.33,,
Bihiya,,50b098b6-1597-40b2-b334-58a60ce6ef13,1051.4999999999998,0.0,4333.639999999999,3988.8599999999997,344.78,,3358.48,3234.29,,,semi_critical,critical,600.0,13407.0,0.0,0.0,0.0,14007.0,0.0,0.0,50b098b6-1597-40b2-b334-58a60ce6ef13,0.0,4333.639999999999,3988.8599999999997,344.78,3358.48,3234.29,,,,safe,124.19,124.19,,
GHOSHI,,800b598e-ee66-4027-a8c6-36b1e934aeea,936.6000000000001,0.0,4129.11,1570.93,2558.1800000000003,,2733.37,1321.6100000000001,,,semi_critical,critical,4098.0,5148.0,0.0,0.0,0.0,9246.0,0.0,0.0,800b598e-ee66-4027-a8c6-36b1e934aeea,0.0,4129.11,1570.93,2558.1800000000003,2733.37,1321.6100000000001,,,,safe,1411.76,1411.76,,
MOTIHARI,,1faa7bc9-2e00-4383-b488-32f14e0f2c9d,1197.7,0.0,8842.26,4392.76,4449.5,,3793.58,1584.19,,,safe,safe,6420.0,18738.0,0.0,0.0,0.0,25158.0,0.0,0.0,1faa7bc9-2e00-4383-b488-32f14e0f2c9d,0.0,8842.26,4392.76,4449.5,3793.58,1584.19,,,,safe,2209.3900000000003,2209.3900000000003,,
BARH,,13bf20b2-b2b2-4e9a-a92b-7ee154920dc1,1074.8,0.0,3266.3100000000004,3204.15,62.160000000000004,,2019.1999999999998,2019.1999999999998,,,safe,semi_critical,0.0,10959.0,0.0,0.0,0.0,10959.0,0.0,0.0,13bf20b2-b2b2-4e9a-a92b-7ee154920dc1,0.0,3266.3100000000004,3204.15,62.160000000000004,2019.1999999999998,2019.1999999999998,,,,,,,,
ARWAL,,f6b97740-fbe0-48d9-9215-3e65c62afc94,874.4000000000002,0.0,5103.639999999999,1436.3999999999999,3667.2400000000002,,1980.58,594.02,,,safe,safe,6264.0,5918.0,0.0,0.0,0.0,12182.0,0.0,0.0,f6b97740-fbe0-48d9-9215-3e65c62afc94,0.0,5103.639999999999,1436.3999999999999,3667.2400000000002,1980.58,594.02,,,,safe,1386.55,1386.55,,
MANJHI,,7e223c67-d9e7-46c1-acd6-13af3a08c6de,1123.8,0.0,9196.85,4189.14,5007.71,,3807.93,1978.68,,,safe,safe,6831.0,14409.0,0.0,0.0,0.0,21240.0,0.0,0.0,7e223c67-d9e7-46c1-acd6-13af3a08c6de,0.0,9196.85,4189.14,5007.71,3807.93,1978.68,,,,safe,1829.25,1829.25,,
Barahia,,296f721b-e7f6-4a06-90dc-10b65e8d1f61,1146.8,0.0,8046.68,5145.59,2901.09,,1086.26,486.69000000000005,,,safe,safe,3505.0,20601.0,0.0,0.0,0.0,24106.0,0.0,0.0,296f721b-e7f6-4a06-90dc-10b65e8d1f61,0.0,8046.68,5145.59,2901.09,1086.26,486.69000000000005,,,,safe,599.5699999999999,599.5699999999999,,
Nasriganj,,e4a6e822-8bc3-479a-ac92-39955468307c,949.1,0.0,5444.24,1842.19,3602.05,,937.3799999999999,204.17000000000002,,,safe,safe,6804.0,6355.0,0.0,0.0,0.0,13159.0,0.0,0.0,e4a6e822-8bc3-479a-ac92-39955468307c,0.0,5444.24,1842.19,3602.05,937.3799999999999,204.17000000000002,,,,safe,733.21,733.21,,
KURSELA,,6e0e8554-a9b6-43f9-9d8f-fb73f299c322,1342.7,0.0,1768.75,1716.4,52.35,,613.92,613.92,,,safe,safe,0.0,6106.0,0.0,0.0,0.0,6106.0,0.0,0.0,6e0e8554-a9b6-43f9-9d8f-fb73f299c322,0.0,1768.75,1716.4,52.35,613.92,613.92,,,,,,,,
KHAIRA,,65e18d61-57bb-4600-ac70-3fc46f36731b,1107.3000000000002,0.0,9278.22,8374.14,904.08,,2733.23,1877.16,,,safe,safe,864.8,30712.2,0.0,0.0,0.0,41871.0,0.0,0.0,65e18d61-57bb-4600-ac70-3fc46f36731b,0.0,9278.22,8374.14,904.08,2733.23,1877.16,,,,over_exploited,856.0699999999999,856.0699999999999,,
NARHAT,,8294face-4407-49c6-8888-bdff6b1cc283,1041.8,0.0,2469.42,1709.47,759.95,,1521.53,990.0,,,safe,safe,1481.0,6158.0,0.0,0.0,0.0,7639.0,0.0,0.0,8294face-4407-49c6-8888-bdff6b1cc283,0.0,2469.42,1709.47,759.95,1521.53,990.0,,,,semi_critical,531.53,531.53,,
THAKURGANJ,,c4539c86-0cb4-46b9-85bf-fed195694280,2090.6,0.0,15925.189999999999,15844.43,80.75999999999999,,3779.0,3779.0,,,safe,safe,0.0,39238.0,0.0,0.0,0.0,39238.0,0.0,0.0,c4539c86-0cb4-46b9-85bf-fed195694280,0.0,15925.189999999999,15844.43,80.75999999999999,3779.0,3779.0,,,,,,,,
Ben,,4e0651fa-ed49-442d-b5c6-899c3c8fccab,1002.2,0.0,2805.25,2503.05,302.2,,1432.7,1383.13,,,safe,safe,465.0,9618.0,0.0,0.0,0.0,10083.0,0.0,0.0,4e0651fa-ed49-442d-b5c6-899c3c8fccab,0.0,2805.25,2503.05,302.2,1432.7,1383.13,,,,safe,49.57,49.57,,
Chakia,,b2deb818-80b5-40b3-9776-6a4321ae76fc,1197.7,0.0,7675.2,4714.21,2960.99,,3526.3199999999997,2202.17,,,safe,safe,3000.0,14335.0,0.0,0.0,0.0,17335.0,0.0,0.0,b2deb818-80b5-40b3-9776-6a4321ae76fc,0.0,7675.2,4714.21,2960.99,3526.3199999999997,2202.17,,,,safe,1324.15,1324.15,,
Bariyarpur,,7d8771a4-2b15-4543-b87c-b5867d641e4e,1146.8,0.0,4141.62,4099.6900000000005,41.93,,1499.65,1499.65,,,safe,safe,0.0,16052.0,0.0,0.0,0.0,16052.0,0.0,0.0,7d8771a4-2b15-4543-b87c-b5867d641e4e,0.0,4141.62,4099.6900000000005,41.93,1499.65,1499.65,,,,,,,,
LAKRI NABIGANJ,,00b86278-37b1-4e64-8e5c-467b86ec44bb,1135.4,0.0,3964.6,2024.9299999999998,1939.67,,2007.54,1220.68,,,safe,safe,2137.75,7383.25,0.0,0.0,0.0,9521.0,0.0,0.0,00b86278-37b1-4e64-8e5c-467b86ec44bb,0.0,3964.6,2024.9299999999998,1939.67,2007.54,1220.68,,,,safe,786.8599999999999,786.8599999999999,,
BALRAMPUR,,eeafc76e-71dd-41ec-ab86-6ccec308b41c,1342.7,0.0,6842.94,6699.530000000001,143.41,,2896.6400000000003,2896.6400000000003,,,safe,safe,0.0,17428.0,0.0,0.0,0.0,17428.0,0.0,0.0,eeafc76e-71dd-41ec-ab86-6ccec308b41c,0.0,6842.94,6699.530000000001,143.41,2896.6400000000003,2896.6400000000003,,,,,,,,
GAUNAHA,,c43d75e6-9488-4d44-b5b5-3200e9d24882,1472.0,0.0,6760.88,3825.51,2935.37,,1935.11,678.9200000000001,,,safe,safe,1420.0,13233.0,0.0,0.0,0.0,31153.0,0.0,0.0,c43d75e6-9488-4d44-b5b5-3200e9d24882,0.0,6760.88,3825.51,2935.37,1935.11,678.9200000000001,,,,safe,1256.19,1256.19,,
Uda Kishanganj,,f1467674-75c8-4e88-94d7-c409ae30d093,1392.7,0.0,9140.96,2777.88,6363.08,,4033.5,1839.15,,,safe,safe,6655.0,8214.0,0.0,0.0,0.0,14869.0,0.0,0.0,f1467674-75c8-4e88-94d7-c409ae30d093,0.0,9140.96,2777.88,6363.08,4033.5,1839.15,,,,safe,2194.35,2194.35,,
THARTHARI,,777e47df-0f32-4eda-a9a4-a872c959cdff,1002.1999999999998,0.0,1831.04,1735.07,95.97,,1135.5,1135.5,,,safe,semi_critical,0.0,6274.0,0.0,0.0,0.0,6274.0,0.0,0.0,777e47df-0f32-4eda-a9a4-a872c959cdff,0.0,1831.04,1735.07,95.97,1135.5,1135.5,,,,,,,,
BAISA,,de70cb27-962d-4c01-8545-34095c66d52e,1598.1999999999998,0.0,5923.66,5812.299999999999,111.35999999999999,,3571.26,3571.26,,,safe,safe,0.0,20732.0,0.0,0.0,0.0,20732.0,0.0,0.0,de70cb27-962d-4c01-8545-34095c66d52e,0.0,5923.66,5812.299999999999,111.35999999999999,3571.26,3571.26,,,,,,,,
Madhepur,,234f9d75-6cb8-4049-a3b6-dc87146b278d,1293.3,0.0,7248.95,5922.8099999999995,1326.1399999999999,,2708.51,1963.92,,,safe,safe,1604.12,21967.88,0.0,0.0,0.0,23572.0,0.0,0.0,234f9d75-6cb8-4049-a3b6-dc87146b278d,0.0,7248.95,5922.8099999999995,1326.1399999999999,2708.51,1963.92,,,,safe,744.59,744.59,,
ISLAMPUR,,61ec1bb2-3c26-4459-8bba-12b66ab1df37,1002.2,0.0,5415.51,4498.42,917.09,,3546.7000000000003,3320.37,,,safe,semi_critical,911.0,21300.0,0.0,0.0,0.0,22211.0,0.0,0.0,61ec1bb2-3c26-4459-8bba-12b66ab1df37,0.0,5415.51,4498.42,917.09,3546.7000000000003,3320.37,,,,safe,226.32999999999998,226.32999999999998,,
RUPAULI,,c79e91e1-11a7-4ce5-a1d9-0b2ec8afe076,1598.1999999999998,0.0,11107.28,6037.33,5069.95,,4836.6,3209.4700000000003,,,safe,safe,4759.0,20077.0,0.0,0.0,0.0,24836.0,0.0,0.0,c79e91e1-11a7-4ce5-a1d9-0b2ec8afe076,0.0,11107.28,6037.33,5069.95,4836.6,3209.4700000000003,,,,safe,1627.13,1627.13,,
Keoti,,50821cfd-ae23-4b21-bea9-c5a9b83d1180,1123.6,0.0,5190.03,4072.92,1117.1100000000001,,2657.87,2513.7200000000003,,,safe,safe,1230.48,13777.52,0.0,0.0,0.0,15008.0,0.0,0.0,50821cfd-ae23-4b21-bea9-c5a9b83d1180,0.0,5190.03,4072.92,1117.1100000000001,2657.87,2513.7200000000003,,,,safe,144.15,144.15,,
CHAND,,7d04b9ff-2e9b-4f7f-bd09-6d2f7c005234,1126.3,0.0,6641.96,3835.7599999999998,2806.2,,1951.04,1079.01,,,safe,safe,5653.0,15017.0,0.0,0.0,0.0,20670.0,0.0,0.0,7d04b9ff-2e9b-4f7f-bd09-6d2f7c005234,0.0,6641.96,3835.7599999999998,2806.2,1951.04,1079.01,,,,safe,872.03,872.03,,
MAIRWA,,d9cef14b-8a66-4b53-aac8-0e017b3465f9,1135.4,0.0,4518.23,1318.75,3199.48,,1580.6100000000001,645.48,,,safe,safe,3471.07,4505.93,0.0,0.0,0.0,7977.0,0.0,0.0,d9cef14b-8a66-4b53-aac8-0e017b3465f9,0.0,4518.23,1318.75,3199.48,1580.6100000000001,645.48,,,,safe,935.13,935.13,,
PIPARIA,,d682d347-0681-49d7-86e1-5c4af41d3ed1,1146.8,0.0,1762.0,1656.1999999999998,105.8,,940.99,913.31,,,safe,safe,200.0,5639.0,0.0,0.0,0.0,5839.0,0.0,0.0,d682d347-0681-49d7-86e1-5c4af41d3ed1,0.0,1762.0,1656.1999999999998,105.8,940.99,913.31,,,,safe,27.68,27.68,,
PANAPUR,,962b397d-170e-4481-a661-12ad345e9359,1123.8,0.0,2901.77,1932.2,969.5699999999999,,1240.66,749.76,,,safe,safe,1159.59,10112.41,0.0,0.0,0.0,11272.0,0.0,0.0,962b397d-170e-4481-a661-12ad345e9359,0.0,2901.77,1932.2,969.5699999999999,1240.66,749.76,,,,safe,490.90000000000003,490.90000000000003,,
MOKAMA,,1fbb7cd8-fd81-4c32-ab9e-a93ccedf6c35,1074.7999999999997,0.0,5322.27,5211.25,111.02,,2034.78,2034.78,,,safe,safe,0.0,19132.0,0.0,0.0,0.0,19132.0,0.0,0.0,1fbb7cd8-fd81-4c32-ab9e-a93ccedf6c35,0.0,5322.27,5211.25,111.02,2034.78,2034.78,,,,,,,,
Belsand,,c4b501e3-adc5-4b8f-b84d-93f7b6939854,1293.1000000000001,0.0,2519.63,2419.1000000000004,100.53,,1178.37,1178.37,,,safe,safe,0.0,7688.0,0.0,0.0,0.0,7688.0,0.0,0.0,c4b501e3-adc5-4b8f-b84d-93f7b6939854,0.0,2519.63,2419.1000000000004,100.53,1178.37,1178.37,,,,,,,,
MANER,,2cd55f4d-4446-4847-802b-f74f02c52ae3,1074.8,0.0,4578.11,4491.26,86.85,,1542.01,1542.01,,,safe,safe,0.0,17070.0,0.0,0.0,0.0,17070.0,0.0,0.0,2cd55f4d-4446-4847-802b-f74f02c52ae3,0.0,4578.11,4491.26,86.85,1542.01,1542.01,,,,,,,,
Muraul (Dholi),,fb093827-935e-4d9f-8c34-4d759b0efe91,1154.5,0.0,2111.69,1863.59,248.1,,1173.77,1139.35,,,safe,safe,263.43,5999.57,0.0,0.0,0.0,6263.0,0.0,0.0,fb093827-935e-4d9f-8c34-4d759b0efe91,0.0,2111.69,1863.59,248.1,1173.77,1139.35,,,,safe,34.42,34.42,,
CHAUSA,,68f99b30-0e6c-4219-a4ab-2898a3e113d1,1392.7,0.0,6089.59,2274.1,3815.49,,3061.83,1551.26,,,safe,semi_critical,5155.0,8510.0,0.0,0.0,0.0,13665.0,0.0,0.0,68f99b30-0e6c-4219-a4ab-2898a3e113d1,0.0,6089.59,2274.1,3815.49,3061.83,1551.26,,,,safe,1510.57,1510.57,,
KISHANPUR,,14d54d99-72c4-4482-9975-83355a51bd2f,1273.8,0.0,6680.76,3732.71,2948.0499999999997,,2958.34,1894.46,,,safe,safe,3834.3,15834.7,0.0,0.0,0.0,19669.0,0.0,0.0,14d54d99-72c4-4482-9975-83355a51bd2f,0.0,6680.76,3732.71,2948.0499999999997,2958.34,1894.46,,,,safe,1063.88,1063.88,,
JAGDISHPUR,,0ebeeb18-5747-477e-b1e2-64c42c3a37dd,1051.5,0.0,10183.79,5229.75,4954.04,,5215.75,2953.4300000000003,,,safe,safe,7895.0,17883.0,0.0,0.0,0.0,25778.0,0.0,0.0,0ebeeb18-5747-477e-b1e2-64c42c3a37dd,0.0,10183.79,5229.75,4954.04,5215.75,2953.4300000000003,,,,safe,2262.3199999999997,2262.3199999999997,,
NIRMALI,,92e77122-6659-403a-936c-643ac4d04ae5,1273.8,0.0,3216.38,3174.4500000000003,41.93,,1249.58,1249.58,,,safe,safe,0.0,12935.0,0.0,0.0,0.0,12935.0,0.0,0.0,92e77122-6659-403a-936c-643ac4d04ae5,0.0,3216.38,3174.4500000000003,41.93,1249.58,1249.58,,,,,,,,
HAJIPUR,,acb41998-a532-4885-b83a-338742c4c5d6,1176.5,0.0,4440.29,3297.63,1142.66,,3768.16,2609.74,,,critical,semi_critical,1211.79,8676.21,0.0,0.0,0.0,9888.0,0.0,0.0,acb41998-a532-4885-b83a-338742c4c5d6,0.0,4440.29,3297.63,1142.66,3768.16,2609.74,,,,over_exploited,1158.42,1158.42,,
PIPRAHI,,8591d55a-c71c-4993-9655-b7e6eb091ec6,1293.1000000000001,0.0,3276.87,2076.83,1200.04,,1507.04,798.6,,,safe,safe,2212.0,6056.0,0.0,0.0,0.0,8268.0,0.0,0.0,8591d55a-c71c-4993-9655-b7e6eb091ec6,0.0,3276.87,2076.83,1200.04,1507.04,798.6,,,,safe,708.44,708.44,,
BIBHUTIPUR,,fde87fee-9ba0-411e-a56f-0c09d00ab2d5,1192.3,0.0,7156.07,7056.469999999999,99.6,,4903.09,4903.09,,,semi_critical,semi_critical,0.0,21080.0,0.0,0.0,0.0,21080.0,0.0,0.0,fde87fee-9ba0-411e-a56f-0c09d00ab2d5,0.0,7156.07,7056.469999999999,99.6,4903.09,4903.09,,,,,,,,
BIDUPUR,,0d7cf35c-b3e1-41ae-8a6c-b5de300c2ae1,1176.5,0.0,4321.75,3999.51,322.24,,3463.13,3463.13,,,semi_critical,critical,0.0,11454.0,0.0,0.0,0.0,11454.0,0.0,0.0,0d7cf35c-b3e1-41ae-8a6c-b5de300c2ae1,0.0,4321.75,3999.51,322.24,3463.13,3463.13,,,,,,,,
SAHEBPUR KAMAL,,c1764432-b0e6-41fc-9216-db96d67a8cd9,1090.7,0.0,4344.49,4306.66,37.83,,2644.98,2644.98,,,safe,safe,0.0,14440.0,0.0,0.0,0.0,14440.0,0.0,0.0,c1764432-b0e6-41fc-9216-db96d67a8cd9,0.0,4344.49,4306.66,37.83,2644.98,2644.98,,,,,,,,
BARAULI,,997b1476-f36c-45ca-84d2-5d364c580e26,1135.5,0.0,9178.789999999999,2266.9700000000003,6911.82,,4762.32,1494.6399999999999,,,safe,safe,11201.0,7231.0,0.0,0.0,0.0,18432.0,0.0,0.0,997b1476-f36c-45ca-84d2-5d364c580e26,0.0,9178.789999999999,2266.9700000000003,6911.82,4762.32,1494.6399999999999,,,,safe,3267.68,3267.68,,
